,Time,Age,Gender,City,Seniority level,Position,Experience,Language,Brutto,Bonus,Vacation,WFH,Language@Work,Company name,Company size,Company type,Сontract duration,Company business sector,Employment status
386,24/11/2020 18:59:20,27.0,Male,Berlin,,,3,Kotlin,65000.0,,,,English,,101-1000,Startup,,,Full-time employee
387,24/11/2020 18:59:38,24.0,Male,Munich,,,3,Java/C++,77600.0,18800,30,,English,,1000+,Product,,,Full-time employee
388,24/11/2020 19:07:37,35.0,Male,Hamburg,,,13,Scala / Python,95000.0,0,25,,English,,51-100,Startup,,,Full-time employee
389,24/11/2020 19:07:57,31.0,Male,Dusseldorf,,,7,C++,50400.0,50000,27,,English,,1000+,Product,,,Full-time employee
390,24/11/2020 19:09:32,25.0,Male,Berlin,,,5,Java,80000.0,,30,,English,,1000+,Startup,,,Full-time employee
391,24/11/2020 19:12:16,30.0,Male,Moscow,,,2,Python,13000.0,,28,,Russian,,51-100,Startup,,,Full-time employee
392,24/11/2020 19:14:03,37.0,Male,Zurich,,,20,,130000.0,10000,25,,English,,1000+,Consulting / Agency,,,Full-time employee
393,24/11/2020 19:15:02,30.0,Male,Moscow,,,5,C,14712.0,0,30,,Russian,,101-1000,Product,,,Full-time employee
394,24/11/2020 19:15:49,33.0,Male,Berlin,,,5,,70000.0,67000,30,,German,,101-1000,Product,,,Full-time employee
395,24/11/2020 19:19:30,35.0,Male,Berlin,,,11,Java,74400.0,,30,,English,,101-1000,Product,,,Full-time employee
396,24/11/2020 19:24:50,37.0,Male,Hamburg,,,15,Java,70000.0,0,25,,English,,11-50,Startup,,,Full-time employee
397,24/11/2020 19:30:15,36.0,Male,Hamburg,,,10,Java/Scala,82000.0,,30,,German,,51-100,Product,,,Full-time employee
398,24/11/2020 19:31:46,32.0,Female,Cologne,,,4,Python,85000.0,78000,30,,English,,1000+,consumer goods,,,Full-time employee
399,24/11/2020 19:40:48,38.0,Male,Berlin,,,5,,80000.0,3500,30,,English,,101-1000,Startup,,,Full-time employee
400,24/11/2020 19:41:27,23.0,Male,Berlin,,,4,Javascript,70500.0,0,30,,English,,1000+,Product,,,Full-time employee
401,24/11/2020 19:42:42,39.0,Male,Stuttgart,,,11,PHP,75000.0,0,30,,English,,101-1000,Product,,,Full-time employee
402,24/11/2020 19:47:34,27.0,Female,Berlin,,,3,Python,58000.0,0,24,,English,,51-100,Product,,,Full-time employee
403,24/11/2020 19:48:24,50.0,Male,Berlin,,,29,C++,28800.0,28800,30,,German,,11-50,IT-Outsourcing,,,Full-time employee
404,24/11/2020 19:57:46,35.0,Female,Berlin,,,15,,53000.0,,(no idea),,English,,1000+,Product,,,Full-time employee
405,24/11/2020 20:00:02,40.0,Male,Berlin,,,10,,89000.0,,30,,English,,101-1000,,,,Full-time employee
406,24/11/2020 20:01:18,35.0,Male,Helsinki,,,11,python,66000.0,56000,28,,English,,101-1000,Product,,,Full-time employee
407,24/11/2020 20:02:15,29.0,Male,Berlin,,,10,Ruby,80000.0,,30,,English,,101-1000,Product,,,Full-time employee
408,24/11/2020 20:02:34,30.0,Male,Munich,,,8,Swift,75000.0,65000,24,,English,,11-50,Startup,,,Full-time employee
409,24/11/2020 20:04:24,24.0,Male,Frankfurt,,,3,JavaScript,44000.0,0,26,,English,,51-100,Product,,,Full-time employee
410,24/11/2020 20:04:37,28.0,Male,Würzburg,,,8,Java,75000.0,,28,,English,,101-1000,Product,,,Full-time employee
411,24/11/2020 20:14:50,28.0,Male,Berlin,,,9,PHP,60000.0,45000,25,,English,,11-50,Product,,,Full-time employee
412,24/11/2020 20:15:27,37.0,Female,Berlin,,,2,,70000.0,,,,English,,up to 10,Startup,,,Full-time employee
413,24/11/2020 20:18:31,37.0,Male,Berlin,,,8,Python ,76900.0,74800,26,,English,,101-1000,Product,,,Full-time employee
414,24/11/2020 20:23:25,33.0,Male,Berlin,,,10,,85000.0,,26,,English,,1000+,Startup,,,Full-time employee
415,24/11/2020 20:23:56,30.0,Male,Kiev,,,8,Web developer,27000.0,0,21,,Русский,,51-100,Product,,,Full-time employee
416,24/11/2020 20:25:32,30.0,Male,Munich,,,4,JavaScript/Typescript,55000.0,,27,,English,,1000+,Product,,,Full-time employee
417,24/11/2020 20:26:19,31.0,Male,Berlin,,,4,Java,95000.0,0,28,,English,,1000+,Startup,,,Full-time employee
418,24/11/2020 20:26:20,,Male,Munich,,,4,Java,56000.0,0,,,English,,1000+,Product,,,Full-time employee
419,24/11/2020 20:26:58,28.0,Female,Berlin,,,3,Javascript,60000.0,0,28,,English,,101-1000,Startup,,,Full-time employee
420,24/11/2020 20:28:38,31.0,Female,Munich,,,2,Java,58000.0,1500,28,,German,,1000+,Product,,,Full-time employee
421,24/11/2020 20:28:49,34.0,Male,Berlin,,,9,Android,72000.0,0,27,,English,,1000+,Product,,,Full-time employee
422,24/11/2020 20:29:04,24.0,Male,Berlin,,,4,PHP,46000.0,,28,,English,,51-100,Startup,,,Full-time employee
423,24/11/2020 20:29:50,39.0,Male,Berlin,,,15,Python,70000.0,0,21,,English,,101-1000,Product,,,Full-time employee
424,24/11/2020 20:30:14,42.0,Male,Den Haag,,,20,.NET,75000.0,0,25,,English,,101-1000,Product,,,Full-time employee
425,24/11/2020 20:37:40,26.0,Male,London,,,8,"TypeScript, React",105000.0,60000,30,,English,,1000+,Startup,,,Full-time employee
426,24/11/2020 20:38:22,31.0,Female,Frankfurt,,,2,,50000.0,,28,,English,,1000+,Consulting / Agency,,,Full-time employee
427,24/11/2020 20:39:33,32.0,Female,Berlin,,,7,Kotlin,63000.0,0,26,,English,,1000+,Product,,,Full-time employee
428,24/11/2020 20:41:20,30.0,Female,Berlin,,,4,,52000.0,,20,,English,,51-100,Startup,,,Full-time employee
429,24/11/2020 20:41:21,23.0,Male,Berlin,,,3,Swift,65000.0,,25,,English,,51-100,Startup,,,Full-time employee
430,24/11/2020 20:43:22,27.0,Female,Berlin,,,3,,60000.0,,24,,English,,11-50,,,,Full-time employee
431,24/11/2020 21:04:58,27.0,Male,Amsterdam,,,4,python,62000.0,40000,25,,English,,1000+,Product,,,Full-time employee
432,24/11/2020 21:05:56,27.0,Male,Berlin,,,5,Python / JavaScript (React),90000.0,1000,30 in contract (but theoretically unlimited),,English,,11-50,Startup,,,Full-time employee
433,24/11/2020 21:07:50,29.0,Male,Berlin,,,8,JavaScript / typescript,69000.0,,30,,English,,1000+,Product,,,Full-time employee
434,24/11/2020 21:10:08,32.0,Male,Munich,,,10,Java,88000.0,115000,30,,English,,1000+,Product,,,Full-time employee
435,24/11/2020 21:14:25,31.0,Male,Berlin,,,11,Terraform,81000.0,0,28,,English,,101-1000,Startup,,,Full-time employee
436,24/11/2020 21:16:30,29.0,Male,Cracovia,,,2,JavaScript,18700.0,16300,22,,Polish,,1000+,Product,,,Full-time employee
437,24/11/2020 21:21:56,26.0,Male,Berlin,,,7,SQL,60000.0,48000,27,,English,,101-1000,Startup,,,Full-time employee
438,24/11/2020 21:28:26,29.0,Male,Berlin,,,5,PHP,56000.0,,30,,English,,11-50,Product,,,Full-time employee
439,24/11/2020 21:34:09,30.0,Male,Hamburg,,,7,JavaScript,55000.0,,28,,English,,101-1000,Product,,,Full-time employee
440,24/11/2020 21:34:10,38.0,Male,Berlin,,,10,Swift,70000.0,5000,24,,English,,1000+,Product,,,Full-time employee
441,24/11/2020 21:36:24,32.0,Male,Berlin,,,10,JAVA,200000.0,,28,,English,,101-1000,Product,,,Full-time employee
442,24/11/2020 21:37:44,25.0,Male,Berlin,,,6,Apache Spark,100000.0,0,30,,English,,1000+,Product,,,Full-time employee
443,24/11/2020 21:38:24,24.0,Male,Berlin,,,3,C#,48000.0,,28,,English,,1000+,Game Company,,,Full-time employee
444,24/11/2020 21:39:12,24.0,Male,Tallinn,,,3,Java,30000.0,0,28,,English,,11-50,Product,,,Full-time employee
445,24/11/2020 21:45:48,27.0,Male,Prague,,,3,.NET,21120.0,2760,21,,Czech,,11-50,Product,,,Full-time employee
446,24/11/2020 21:47:25,34.0,Female,Berlin,,,6,Ruby,67500.0,0,30,,English,,1000+,Product,,,Full-time employee
447,24/11/2020 21:47:33,30.0,Male,Utrecht,,,2,python,48000.0,6000,25,,English,,1000+,Product,,,Full-time employee
448,24/11/2020 21:52:03,27.0,Female,Munich,,,2,JavaScript,64000.0,0,28,,English,,101-1000,Startup,,,Full-time employee
449,24/11/2020 22:04:32,46.0,Male,Frankfurt,,,23,C#,90000.0,82000,30,,German,,1000+,Consulting / Agency,,,Full-time employee
450,24/11/2020 22:06:59,48.0,Male,Berlin,,,,"Computer Networking,  Network Security ",68500.0,0,26,,English,,1000+,Startup,,,Full-time employee
451,24/11/2020 22:08:31,42.0,Female,Munich,,,12,Java,47500.0,39000,28,,German,,51-100,Product,,,Part-time employee
452,24/11/2020 22:10:34,40.0,Female,Berlin,,,8,C#,57000.0,100,26,,German,,51-100,Product,,,Full-time employee
453,24/11/2020 22:17:23,23.0,Male,Stockholm,,,5,Javascript,45600.0,,30,,English,,up to 10,Consulting / Agency,,,Full-time employee
454,24/11/2020 22:22:57,33.0,Male,Berlin,,,,Java,90000.0,0,25,,English,,1000+,Product,,,Full-time employee
455,24/11/2020 22:28:07,30.0,Male,Moscow,,,2,Elixir,50000.0,18000,30,,English,,101-1000,Product,,,Self-employed (freelancer)
456,24/11/2020 22:34:48,40.0,Male,Braunschweig ,,,11,SAP BW / ABAP,75000.0,4800,30,,German,,1000+,Financial ,,,Full-time employee
457,24/11/2020 22:41:24,38.0,Male,Dresden,,,10,"Go, PHP, SQL",62000.0,,30,,German,,51-100,Product,,,Full-time employee
458,24/11/2020 22:46:49,28.0,Male,Kyiv,,,5,Swift,45000.0,,20,,English,,11-50,Product,,,Full-time employee
459,24/11/2020 22:52:26,38.0,Male,Berlin,,,16,ABAP,83000.0,80000,27,,English,,1000+,Startup,,,Full-time employee
460,24/11/2020 23:09:13,32.0,Male,Hamburg,,,12,Java,66300.0,1000,28,,German,,101-1000,Product,,,Full-time employee
461,24/11/2020 23:20:02,33.0,Female,Berlin,,,6,java,65000.0,,28,,English,,1000+,Startup,,,Full-time employee
462,24/11/2020 23:38:34,34.0,Male,Berlin,,,13,Kotlin ,85000.0,,32,,English,,1000+,Product,,,Full-time employee
463,24/11/2020 23:40:13,35.0,Female,Stuttgart ,,,9,Jira,60000.0,0,30,,English,,101-1000,Consulting / Agency,,,Full-time employee
464,24/11/2020 23:42:24,37.0,Male,Stuttgart ,,,9,Qml,60000.0,0,30,,English,,101-1000,Consulting / Agency,,,Full-time employee
465,24/11/2020 23:44:21,40.0,Male,Stuttgart,,,14,C,95000.0,,,,German,,1000+,Product,,,Full-time employee
466,24/11/2020 23:59:07,33.0,Male,Berlin,,,10,PHP,100000.0,0,30,,English,,1000+,Product,,,Full-time employee
467,25/11/2020 00:01:55,36.0,Male,Munich,,,15,AWS,79300.0,6000,30,,German,,1000+,Product,,,Full-time employee
468,25/11/2020 00:01:59,31.0,Female,Berlin,,,,,60000.0,,20,,English,,1000+,Product,,,Full-time employee
469,25/11/2020 00:09:51,27.0,Male,Frankfurt,,,5,C#/.NET,48000.0,0,28,,English,,up to 10,Consulting / Agency,,,Full-time employee
470,25/11/2020 00:41:34,28.0,Male,Berlin,,,6,PHP,60000.0,0,26,,English,,101-1000,E-commerce,,,Full-time employee
471,25/11/2020 01:12:28,23.0,Male,Warsaw,,,4,PHP,34000.0,,28,,English,,up to 10,Product,,,Full-time employee
472,25/11/2020 01:29:48,31.0,Female,Berlin,,,11,JS,57000.0,"learning budget, bvg, gym, food",30,,English,,101-1000,Startup,,,Full-time employee
473,25/11/2020 03:27:34,,,Berlin,,,,,99999999999.0,,,,,,,,,,
474,25/11/2020 05:58:16,34.0,Male,Tallinn,,,12,PHP,54000.0,,28,,English,,101-1000,Product,,,Full-time employee
475,25/11/2020 06:05:32,34.0,Male,Berlin,,,10,.Net,60000.0,,28,,English,,11-50,Product,,,Full-time employee
476,25/11/2020 06:26:53,29.0,Male,Tallinn,,,7,Android,65000.0,12000,28,,English,,101-1000,Startup,,,Full-time employee
477,25/11/2020 07:05:35,38.0,Male,Munich,,,15,Javascript,80000.0,5000,30,,English,,51-100,Corporation,,,Full-time employee
478,25/11/2020 07:27:58,25.0,Female,Berlin,,,4,Javascript / Typescript,60000.0,,23,,English,,11-50,Startup,,,Full-time employee
479,25/11/2020 07:38:11,28.0,Male,Berlin,,,6,JavaScript,66000.0,0,24,,English,,,,,,Full-time employee
480,25/11/2020 07:46:34,23.0,Male,Berlin,,,3,JavaScript,60000.0,0,30,,English,,1000+,Product,,,Full-time employee
481,25/11/2020 07:56:59,30.0,Male,Munich,,,10,.NET,75000.0,7000,30,,English,,1000+,Product,,,Full-time employee
482,25/11/2020 08:05:37,32.0,Male,Berlin,,,10,JavaScript,85000.0,,24,,English,,101-1000,Product,,,Full-time employee
483,25/11/2020 08:08:50,28.0,Male,Berlin,,,2,JavaScript,47000.0,,26,,German,,1000+,Publishing and Technology,,,Full-time employee
484,25/11/2020 08:12:21,31.0,Male,Berlin,,,4,python,62000.0,0,30,,German,,1000+,Product,,,Full-time employee
485,25/11/2020 08:17:18,29.0,Male,Berlin,,,6,,56000.0,,28,,English,,11-50,Startup,,,Full-time employee
486,25/11/2020 08:35:46,40.0,Female,Berlin,,,"1,5",JavaScript ,50000.0,5000,30,,English,,51-100,Startup,,,Full-time employee
487,25/11/2020 08:39:38,42.0,Male,Berlin,,,17,Go,75000.0,3000,28,,English,,101-1000,Startup,,,Full-time employee
488,25/11/2020 08:43:21,40.0,Male,Berlin,,,13,,90000.0,,30,,English,,1000+,Product,,,Full-time employee
489,25/11/2020 08:47:15,27.0,Male,Berlin,,,6,Java,82000.0,92000,30,,English,,1000+,Product,,,Full-time employee
490,25/11/2020 08:47:37,29.0,Male,Munich,,,8,PHP,75000.0,,30,,English,,1000+,Product,,,Full-time employee
491,25/11/2020 08:47:37,37.0,Male,Malta,,,18,Go,156000.0,0,0,,English,,11-50,Startup,,,Self-employed (freelancer)
492,25/11/2020 08:54:22,23.0,Male,Berlin,,,5,Python,53000.0,,30,,English,,101-1000,Product,,,Full-time employee
493,25/11/2020 08:55:24,35.0,Male,Munich,,,14,Java,77000.0,0,30,,English,,101-1000,Startup,,,Full-time employee
494,25/11/2020 09:00:23,39.0,Male,Berlin,,,11,Python ,180000.0,120000,28,,English,,1000+,Product,,,Full-time employee
495,25/11/2020 09:03:05,33.0,Male,Lübeck,,,10,C#,55000.0,,27,,German,,101-1000,Product,,,Full-time employee
496,25/11/2020 09:04:25,31.0,Male,Berlin,,,10,Python,82000.0,,26,,English,,101-1000,Startup,,,Full-time employee
497,25/11/2020 09:05:26,38.0,Male,Berlin,,,15,Python,100000.0,,27,,English,,101-1000,Startup,,,Full-time employee
498,25/11/2020 09:05:43,31.0,Male,Hamburg,,,3,Python ,70000.0,0,30,,English,,11-50,Startup,,,Full-time employee
499,25/11/2020 09:05:48,24.0,Male,Cologne,,,1,Python,57600.0,7000,27,,English,,11-50,Consulting / Agency,,,Full-time employee
500,25/11/2020 09:06:43,26.0,Female,Berlin,,,2,Python,47000.0,,25,,English,,11-50,Consulting / Agency,,,Full-time employee
501,25/11/2020 09:08:09,30.0,Male,Berlin,,,10,Java,70000.0,,27,,English,,11-50,Startup,,,Full-time employee
502,25/11/2020 09:14:40,33.0,Male,Munich,,,9,Java,100000.0,0,29,,German,,51-100,Product,,,Full-time employee
503,25/11/2020 09:15:08,33.0,Male,Munich,,,11,Python,65000.0,,28,,English,,51-100,Startup,,,Full-time employee
504,25/11/2020 09:22:40,31.0,Male,Berlin,,,10,Swift,80000.0,64000,27,,English,,1000+,Product,,,Full-time employee
505,25/11/2020 09:24:45,33.0,Male,Nuremberg ,,,2,Python,54000.0,0,30,,English,,1000+,Market Research ,,,Full-time employee
506,25/11/2020 09:29:09,43.0,Male,Munich,,,21,Java,72000.0,1000,28,,German,,101-1000,Consulting / Agency,,,Full-time employee
507,25/11/2020 09:29:24,36.0,Male,Berlin,,,14,Javascript,78000.0,,24,,English,,11-50,Startup,,,Full-time employee
508,25/11/2020 09:35:28,33.0,Male,Nürnberg,,,9,Javascript / Typescript,60000.0,17000,30,,German,,1000+,Consulting / Agency,,,Full-time employee
509,25/11/2020 09:40:44,36.0,Female,Berlin,,,1,java,60000.0,,26,,English,,51-100,Consulting / Agency,,,Full-time employee
510,25/11/2020 09:44:24,27.0,Female,Munich,,,1,"Kotlin, Java",50000.0,50000,27,,English,,11-50,Startup,,,Full-time employee
511,25/11/2020 09:45:51,33.0,Male,Berlin,,,12,Go,120000.0,10000,30,,English,,101-1000,Product,,,Full-time employee
512,25/11/2020 09:49:36,33.0,Male,Berlin,,,2,SQL,62000.0,,30,,English,,101-1000,Product,,,Full-time employee
513,25/11/2020 09:56:50,40.0,Male,Berlin,,,11,Python,60000.0,1000,28,,German,,101-1000,Product,,,Full-time employee
514,25/11/2020 10:02:55,24.0,Female,Berlin,,,2,,58000.0,,30,,German,,11-50,Consulting / Agency,,,Full-time employee
515,25/11/2020 10:15:25,40.0,Male,Bodensee,,,17,Linux Kernel,81000.0,5500,30,,German,,11-50,Product,,,Full-time employee
516,25/11/2020 10:26:16,37.0,Male,Munich,,,13,,70000.0,,25,,English,,11-50,Product,,,Full-time employee
517,25/11/2020 10:31:01,35.0,Male,Frankfurt,,,6,Javascript,80000.0,,30,,English,,11-50,Product,,,Full-time employee
518,25/11/2020 10:33:07,39.0,Male,Berlin,,,7,several,70000.0,65000,28,,English,,101-1000,Startup,,,Full-time employee
519,25/11/2020 10:35:44,25.0,Male,Berlin,,,6,Java,63700.0,600,29,,English,,1000+,e-commerce,,,Full-time employee
520,25/11/2020 10:37:36,27.0,Male,Berlin,,,4,C#,65000.0,,30,,English,,101-1000,Product,,,Full-time employee
521,25/11/2020 10:42:48,30.0,Male,Berlin,,,3,,30000.0,,30,,English,,11-50,Product,,,Full-time employee
522,25/11/2020 10:44:20,28.0,Male,Berlin,,,4,Python ,70000.0,5500,28,,English,,101-1000,Product,,,Full-time employee
523,25/11/2020 10:50:19,36.0,Female,Munich,,,10,javascript,48000.0,0,30,,German,,101-1000,Product,,,Part-time employee
524,25/11/2020 10:53:48,29.0,Female,Berlin,,,9,Java,66000.0,0,25,,English,,101-1000,Startup,,,Full-time employee
525,25/11/2020 10:53:55,37.0,Male,Berlin,,,3,Python,67000.0,,21,,English,,1000+,Product,,,Full-time employee
526,25/11/2020 10:55:15,34.0,Male,Berlin,,,10,Android/Kotlin,70000.0,,28,,English,,51-100,Product,,,Full-time employee
527,25/11/2020 10:56:28,28.0,Female,Berlin,,,4,Python,65000.0,56000,27,,English,,101-1000,,,,Full-time employee
528,25/11/2020 10:58:00,39.0,Male,Munich,,,20,embedded,122000.0,46000,28,,English,,1000+,Product,,,Full-time employee
529,25/11/2020 10:58:13,,Male,Berlin,,,15,Java,150000.0,,,,English,,,,,,Full-time employee
530,25/11/2020 11:03:17,,Male,Leipzig,,,,JavaScript,40800.0,,28,,German,,101-1000,Product,,,Full-time employee
531,25/11/2020 11:07:02,32.0,Male,Berlin,,,6,PHP,58000.0,,30,,German,,1000+,Product,,,Full-time employee
532,25/11/2020 11:08:17,37.0,Male,Berlin,,,6,Java/Groovy,69200.0,0,28,,English,,101-1000,SaaS,,,Full-time employee
533,25/11/2020 11:11:06,32.0,Male,Munich,,,7,Python ,72000.0,0,29,,English,,11-50,Startup,,,Full-time employee
534,25/11/2020 11:13:31,28.0,Male,Berlin,,,4,,57000.0,,Unlimited ,,English,,101-1000,Product,,,Full-time employee
535,25/11/2020 11:15:53,35.0,Male,Munich,,,16,PHP,84000.0,,28,,English,,101-1000,Product,,,Full-time employee
536,25/11/2020 11:18:27,26.0,Male,Berlin,,,5,Python ,59000.0,0,26,,English,,101-1000,Startup,,,Full-time employee
537,25/11/2020 11:18:46,32.0,Male,Berlin,,,7,Typescript,68000.0,,30,,English,,101-1000,Startup,,,Full-time employee
538,25/11/2020 11:20:58,29.0,Male,Berlin,,,5,Python,68000.0,,,,English,,1000+,Startup,,,Full-time employee
539,25/11/2020 11:21:08,36.0,Male,Berlin,,,10,typescript,88000.0,0,28,,German,,1000+,Product,,,Full-time employee
540,25/11/2020 11:22:06,26.0,Male,Berlin,,,5,Swift,71000.0,,27,,English,,1000+,Product,,,Full-time employee
541,25/11/2020 11:24:14,28.0,Male,Berlin,,,5,Scala,65000.0,0,30,,English,,101-1000,Product,,,Full-time employee
542,25/11/2020 11:29:28,36.0,Male,Berlin,,,5,python,50000.0,,30,,English,,101-1000,Startup,,,Full-time employee
543,25/11/2020 11:30:04,40.0,Male,Munich,,,18,java,160000.0,,15,,German,,up to 10,Consulting / Agency,,,Self-employed (freelancer)
544,25/11/2020 11:37:31,29.0,Male,Milan,,,4,Python + SQL,37500.0,0,16,,Italian,,101-1000,Consulting / Agency,,,Full-time employee
545,25/11/2020 11:39:11,32.0,Male,Berlin,,,10,javascript,65000.0,0,24,,English,,51-100,Startup,,,Full-time employee
546,25/11/2020 11:41:13,28.0,Male,Munich,,,5,Java,56000.0,7000,25,,English,,11-50,Startup,,,Full-time employee
547,25/11/2020 11:42:08,27.0,Male,Berlin,,,7,Go,80000.0,,26,,English,,101-1000,Startup,,,Full-time employee
548,25/11/2020 11:47:34,33.0,Male,Berlin,,,16,Java,83000.0,10000,27,,English,,1000+,Product,,,Full-time employee
549,25/11/2020 11:48:54,34.0,Male,Munich,,,5,Java,76500.0,0,3,,English,,1000+,Product,,,Full-time employee
550,25/11/2020 11:49:21,31.0,Male,Berlin,,,8,Typescript,60000.0,0,30,,English,,11-50,Product,,,Full-time employee
551,25/11/2020 11:51:49,31.0,Male,Munich,,,8,"Typescript, Web apps",79000.0,,30,,English,,1000+,Product,,,Full-time employee
552,25/11/2020 11:54:11,31.0,Male,Berlin,,,5,Python,90000.0,12000,27,,English,,101-1000,Product,,,Full-time employee
553,25/11/2020 11:54:25,27.0,Male,Berlin,,,6,Python,82000.0,0,28,,English,,1000+,Product,,,Full-time employee
554,25/11/2020 11:56:27,31.0,Male,Hamburg,,,9,Python,50000.0,0,23,,German,,up to 10,Product,,,
555,25/11/2020 11:57:58,29.0,Male,Berlin,,,10,Scala,78000.0,,30,,English,,11-50,Startup,,,Full-time employee
556,25/11/2020 12:01:50,39.0,Male,Berlin,,,6,PHP,60000.0,,25,,English,,101-1000,Product,,,Full-time employee
557,25/11/2020 12:04:41,35.0,Male,Berlin,,,10,JavaScript,75000.0,,30,,English,,1000+,Startup,,,Full-time employee
558,25/11/2020 12:05:48,38.0,Male,Berlin,,,24,Java,130000.0,,30,,English,,101-1000,Product,,,Full-time employee
559,25/11/2020 12:06:58,31.0,Male,Salzburg,,,10,Python,115000.0,5000,25,,English,,51-100,Startup,,,Full-time employee
560,25/11/2020 12:15:16,32.0,Male,Berlin,,,7,Swift,65000.0,3000,24,,English,,51-100,Startup,,,Full-time employee
561,25/11/2020 12:20:23,35.0,Male,Berlin,,,10,Terraform ,75000.0,0,28,,English,,101-1000,Product,,,Full-time employee
562,25/11/2020 12:21:48,28.0,Male,Rome,,,2,Java,36000.0,0,36,,English,,1000+,Product,,,Full-time employee
563,25/11/2020 12:23:50,30.0,Female,Berlin,,,6,python,76000.0,63000,27,,English,,1000+,Product,,,Full-time employee
564,25/11/2020 12:27:53,30.0,Male,Berlin,,,5,,90000.0,98000,26,,English,,1000+,Product,,,Full-time employee
565,25/11/2020 12:29:33,26.0,Male,Berlin,,,2,Python,54000.0,31000,27,,English,,1000+,Product,,,Full-time employee
566,25/11/2020 12:41:42,25.0,Male,Berlin,,,3,Scala,65000.0,0,27,,English,,1000+,Product,,,Full-time employee
567,25/11/2020 12:44:08,30.0,Male,Berlin,,,3,,30000.0,,30,,English,,11-50,Product,,,Full-time employee
568,25/11/2020 12:44:24,27.0,Male,Berlin,,,4,AWS,66000.0,67200,30,,English,,101-1000,Consulting / Agency,,,Full-time employee
569,25/11/2020 12:47:31,28.0,Male,Berlin,,,7,,60000.0,,28,,English,,101-1000,Product,,,Full-time employee
570,25/11/2020 13:02:51,22.0,Male,Berlin,,,4,"Java, .Net",63000.0,,30,,English,,101-1000,Startup,,,Full-time employee
571,25/11/2020 13:03:32,37.0,Female,Berlin,,,2,Python,62000.0,600,30,,German,,101-1000,Publisher,,,Full-time employee
572,25/11/2020 13:05:32,25.0,Male,Berlin,,,1,"Python, statistics, SQL",51000.0,,28,,English,,1000+,Product,,,Full-time employee
573,25/11/2020 13:12:26,33.0,Male,Berlin,,,11,Scala,154000.0,,22,,German,,11-50,Startup,,,Self-employed (freelancer)
574,25/11/2020 13:16:43,38.0,Male,Berlin,,,20,C,200000.0,80000,0,,English,,up to 10,Consulting / Agency,,,Self-employed (freelancer)
575,25/11/2020 13:20:02,31.0,Male,Berlin,,,6,,78000.0,,,,English,,1000+,E-commerce,,,Full-time employee
576,25/11/2020 13:26:21,24.0,Male,Munich,,,1,C++,300000.0,,,,English,,101-1000,Startup,,,Full-time employee
577,25/11/2020 13:37:21,28.0,Male,Berlin,,,10,,78000.0,,,,English,,101-1000,Product,,,
578,25/11/2020 13:37:26,25.0,Male,Berlin,,,5,Node.js,57000.0,,24,,English,,up to 10,Consulting / Agency,,,Full-time employee
579,25/11/2020 13:39:11,26.0,Female,Berlin,,,4,"Sql, BQ, tableau, gtm, ga",45000.0,0,25,,English,,101-1000,Startup,,,Full-time employee
580,25/11/2020 13:41:37,29.0,Male,Berlin,,,3,React ,43000.0,4000,28,,English,,51-100,Product,,,Full-time employee
581,25/11/2020 13:41:50,22.0,Female,Berlin,,,4,Business Development Manager Operation ,39000.0,,24,,English,,1000+,Startup,,,Full-time employee
582,25/11/2020 13:43:52,30.0,Male,Berlin,,,4,TypeScript,73000.0,0,26,,English,,101-1000,Product,,,Full-time employee
583,25/11/2020 13:45:22,30.0,Male,Berlin,,,11,Typescript,74000.0,10000,28,,English,,1000+,Product,,,Full-time employee
584,25/11/2020 13:45:45,28.0,Female,Amsterdam,,,10,Management,86000.0,5000,31,,English,,1000+,Product,,,Full-time employee
585,25/11/2020 13:49:33,29.0,Male,Berlin,,,9,Javascript / Typescript,74000.0,,30,,English,,1000+,Startup,,,Full-time employee
586,25/11/2020 13:50:55,32.0,Male,Cologne,,,10,Bash,55000.0,,28,,English,,101-1000,Product,,,Full-time employee
587,25/11/2020 13:51:21,36.0,Male,Berlin,,,4,C++,40000.0,,28,,English,,up to 10,University,,,Full-time employee
588,25/11/2020 13:51:32,32.0,Male,Hamburg,,,7,,85000.0,5000,27,,English,,101-1000,Product,,,Full-time employee
589,25/11/2020 13:54:19,30.0,Female,Berlin,,,4,Python,56000.0,,30,,English,,1000+,Product,,,Full-time employee
590,25/11/2020 13:55:16,29.0,Male,Stuttgart ,,,7,C++,70000.0,0,30,,English,,51-100,Product,,,Full-time employee
591,25/11/2020 13:56:50,32.0,Female,Berlin,,,10,Java,68000.0,,30,,English,,1000+,Product,,,Full-time employee
592,25/11/2020 13:57:19,34.0,Male,Berlin,,,10,JS,70000.0,,30,,English,,1000+,Product,,,Full-time employee
593,25/11/2020 13:58:38,30.0,Male,Berlin,,,6,,72000.0,65000,27,,English,,1000+,Startup,,,Full-time employee
594,25/11/2020 13:59:02,40.0,Male,Berlin,,,15,Python,80000.0,0,28,,English,,1000+,Product,,,Full-time employee
595,25/11/2020 13:59:16,35.0,Male,Berlin,,,15,C++,77000.0,20000,30,,English,,1000+,Product,,,Full-time employee
596,25/11/2020 14:00:05,31.0,Male,Berlin,,,8,"Java, Kotlin",77000.0,0,27,,English,,1000+,Product,,,Full-time employee
597,25/11/2020 14:00:28,38.0,Male,Berlin,,,15,Python,56000.0,59000,21,,English,,11-50,Product,,,Full-time employee
